,ds,y
164,1996-08-16,10.947709083557129
165,1996-08-19,10.462381362915039
166,1996-08-20,10.576416969299316
167,1996-08-21,11.106828689575195
168,1996-08-22,11.186393737792969
169,1996-08-23,11.321647644042969
170,1996-08-26,11.098875045776367
171,1996-08-27,11.008705139160156
172,1996-08-28,11.3163423538208
173,1996-08-29,11.210261344909668
174,1996-08-30,11.220869064331055
175,1996-09-02,11.281865119934082
176,1996-09-03,10.998095512390137
177,1996-09-04,11.01135540008545
178,1996-09-05,11.175785064697266
179,1996-09-06,11.082961082458496
180,1996-09-09,10.998095512390137
181,1996-09-10,10.899969100952148
182,1996-09-11,10.783279418945312
183,1996-09-12,10.703717231750488
184,1996-09-13,10.610896110534668
185,1996-09-16,10.231650352478027
186,1996-09-17,10.385470390319824
187,1996-09-18,10.892012596130371
188,1996-09-19,10.49950885772705
189,1996-09-20,10.441164016723633
190,1996-09-23,10.305909156799316
191,1996-09-24,10.385470390319824
192,1996-09-25,10.459725379943848
193,1996-09-26,10.29530143737793
194,1996-09-27,9.979704856872559
195,1996-09-30,10.133525848388672
196,1996-10-01,10.107003211975098
197,1996-10-02,10.107003211975098
198,1996-10-03,10.061919212341309
199,1996-10-04,10.114958763122559
200,1996-10-07,9.918708801269531
201,1996-10-08,9.961139678955078
202,1996-10-09,10.09109115600586
203,1996-10-10,10.361602783203125
204,1996-10-11,10.34834098815918
205,1996-10-14,10.043351173400879
206,1996-10-15,10.014179229736328
207,1996-10-16,9.998268127441406
208,1996-10-17,10.255518913269043
209,1996-10-18,10.332427024841309
210,1996-10-21,10.332427024841309
211,1996-10-22,10.70106315612793
212,1996-10-23,11.324298858642578
213,1996-10-24,11.175785064697266
214,1996-10-25,11.348167419433594
215,1996-10-28,11.220869064331055
216,1996-10-29,11.045832633972168
217,1996-10-30,11.045832633972168
218,1996-10-31,10.714323997497559
219,1996-11-01,10.435859680175781
220,1996-11-04,10.00887680053711
221,1996-11-05,9.820579528808594
222,1996-11-06,9.703888893127441
223,1996-11-07,9.839147567749023
224,1996-11-08,9.92666244506836
225,1996-11-11,9.7304105758667
226,1996-11-12,9.7304105758667
227,1996-11-13,9.902793884277344
228,1996-11-14,9.772846221923828
229,1996-11-15,9.897490501403809
230,1996-11-18,10.167999267578125
231,1996-11-19,10.040703773498535
232,1996-11-20,9.698585510253906
233,1996-11-21,9.528855323791504
234,1996-11-22,9.433381080627441
235,1996-11-25,9.884230613708496
236,1996-11-26,10.046005249023438
237,1996-11-27,9.632283210754395
238,1996-11-28,9.581894874572754
239,1996-11-29,9.616372108459473
240,1996-12-02,9.59250259399414
241,1996-12-03,9.669414520263672
242,1996-12-04,9.534156799316406
243,1996-12-05,9.698585510253906
244,1996-12-06,9.714498519897461
245,1996-12-09,9.698585510253906
246,1996-12-10,9.531506538391113
247,1996-12-11,10.197173118591309
248,1996-12-12,9.974398612976074
249,1996-12-13,9.97705364227295
250,1996-12-16,10.332427024841309
251,1996-12-17,10.1945219039917
252,1996-12-18,10.345691680908203
253,1996-12-19,10.350993156433105
254,1996-12-20,10.82040786743164
255,1996-12-23,10.658631324768066
256,1996-12-24,10.637415885925293
257,1996-12-25,10.637415885925293
258,1996-12-26,11.125393867492676
259,1996-12-27,11.125393867492676
260,1996-12-30,11.125393867492676
261,1996-12-31,10.960966110229492
262,1997-01-01,11.637242317199707
263,1997-01-02,11.361430168151855
264,1997-01-03,11.494030952453613
265,1997-01-06,11.419775009155273
266,1997-01-07,11.499333381652832
267,1997-01-08,11.687633514404297
268,1997-01-09,11.661109924316406
269,1997-01-10,11.806973457336426
270,1997-01-13,11.788412094116211
271,1997-01-14,12.25782585144043
272,1997-01-15,13.117094993591309
273,1997-01-16,12.790886878967285
274,1997-01-17,12.923490524291992
275,1997-01-20,12.46203327178955
276,1997-01-21,12.218042373657227
277,1997-01-22,13.053444862365723
278,1997-01-23,13.053444862365723
279,1997-01-24,13.742976188659668
280,1997-01-27,14.23095989227295
281,1997-01-28,14.599593162536621
282,1997-01-29,14.546555519104004
283,1997-01-30,14.53064250946045
284,1997-01-31,14.204437255859375
285,1997-02-03,13.422079086303711
286,1997-02-04,13.99227237701416
287,1997-02-05,13.952491760253906
288,1997-02-06,14.177918434143066
289,1997-02-07,14.514729499816895
290,1997-02-10,14.461688041687012
291,1997-02-11,14.581035614013672
292,1997-02-12,14.525338172912598
293,1997-02-13,14.472295761108398
294,1997-02-14,14.533293724060059
295,1997-02-17,14.594292640686035
296,1997-02-18,14.228304862976074
297,1997-02-19,14.472295761108398
298,1997-02-20,14.329082489013672
299,1997-02-21,14.124876976013184
300,1997-02-24,13.594466209411621
301,1997-02-25,13.870275497436523
302,1997-02-26,13.994927406311035
303,1997-02-27,14.305217742919922
304,1997-02-28,15.58085823059082
305,1997-03-03,16.188182830810547
306,1997-03-04,16.331390380859375
307,1997-03-05,16.121875762939453
308,1997-03-06,15.949488639831543
309,1997-03-07,15.949488639831543
310,1997-03-10,15.180399894714355
311,1997-03-11,14.371520042419434
312,1997-03-12,14.785236358642578
313,1997-03-13,14.591639518737793
314,1997-03-14,14.886017799377441
315,1997-03-17,15.092879295349121
316,1997-03-18,15.291777610778809
317,1997-03-19,14.976184844970703
318,1997-03-20,15.07696533203125
319,1997-03-21,15.305042266845703
320,1997-03-24,15.305042266845703
321,1997-03-25,15.305042266845703
322,1997-03-26,15.472121238708496
323,1997-03-27,15.466815948486328
324,1997-03-28,15.466815948486328
325,1997-03-31,13.939233779907227
326,1997-04-01,13.8490629196167
327,1997-04-02,14.082442283630371
328,1997-04-03,14.209745407104492
329,1997-04-04,14.148743629455566
330,1997-04-07,14.005533218383789
331,1997-04-08,14.005533218383789
332,1997-04-09,14.546555519104004
333,1997-04-10,14.114264488220215
334,1997-04-11,14.204437255859375
335,1997-04-14,14.204437255859375
336,1997-04-15,14.085089683532715
337,1997-04-16,14.085089683532715
338,1997-04-17,14.8356294631958
339,1997-04-18,14.8356294631958
340,1997-04-21,15.869932174682617
341,1997-04-22,16.063533782958984
342,1997-04-23,16.26243782043457
343,1997-04-24,16.15635871887207
344,1997-04-25,16.201440811157227
345,1997-04-28,16.188182830810547
346,1997-04-29,16.185529708862305
347,1997-04-30,16.426864624023438
348,1997-05-01,16.426864624023438
349,1997-05-02,16.196138381958008
350,1997-05-05,15.867279052734375
351,1997-05-06,16.060882568359375
352,1997-05-07,15.954795837402344
353,1997-05-08,16.0104923248291
354,1997-05-09,15.976015090942383
355,1997-05-12,15.5357666015625
356,1997-05-13,15.522509574890137
357,1997-05-14,15.702851295471191
358,1997-05-15,15.602073669433594
359,1997-05-16,16.207128524780273
360,1997-05-19,16.339094161987305
361,1997-05-20,16.336347579956055
362,1997-05-21,16.083410263061523
363,1997-05-22,15.937698364257812
364,1997-05-23,15.95969295501709
365,1997-05-26,15.844221115112305
366,1997-05-27,15.651768684387207
367,1997-05-28,15.536299705505371
368,1997-05-29,16.17963218688965
369,1997-05-30,16.55354118347168
370,1997-06-02,16.745990753173828
371,1997-06-03,16.680009841918945
372,1997-06-04,16.702007293701172
373,1997-06-05,17.086904525756836
374,1997-06-06,16.943941116333008
375,1997-06-09,16.985179901123047
376,1997-06-10,17.24361801147461
377,1997-06-11,17.447067260742188
378,1997-06-12,17.815471649169922
379,1997-06-13,17.75498390197754
380,1997-06-16,17.339839935302734
381,1997-06-17,17.587276458740234
382,1997-06-18,17.801721572875977
383,1997-06-19,18.799720764160156
384,1997-06-20,19.778472900390625
385,1997-06-23,20.07264518737793
386,1997-06-24,20.281593322753906
387,1997-06-25,20.265098571777344
388,1997-06-26,20.878190994262695
389,1997-06-27,20.325580596923828
390,1997-06-30,20.254098892211914
391,1997-07-01,20.108386993408203
392,1997-07-02,20.353073120117188
393,1997-07-03,20.08364486694336
394,1997-07-04,19.73723030090332
395,1997-07-07,19.814212799072266
396,1997-07-08,19.575021743774414
397,1997-07-09,20.09464454650879
398,1997-07-10,20.182621002197266
399,1997-07-11,19.726234436035156
400,1997-07-14,19.030664443969727
401,1997-07-15,19.115888595581055
402,1997-07-16,19.28909683227539
403,1997-07-17,19.245107650756836
404,1997-07-18,19.245107650756836
405,1997-07-21,18.978422164916992
406,1997-07-22,18.931686401367188
407,1997-07-23,19.80321502685547
408,1997-07-24,19.520036697387695
409,1997-07-25,19.291847229003906
410,1997-07-28,19.335832595825195
411,1997-07-29,19.48704719543457
412,1997-07-30,19.432058334350586
413,1997-07-31,19.794971466064453
414,1997-08-01,20.00116729736328
415,1997-08-04,19.95168113708496
416,1997-08-05,20.399812698364258
417,1997-08-06,20.523534774780273
418,1997-08-07,20.490537643432617
419,1997-08-08,20.490537643432617
420,1997-08-11,20.79571533203125
421,1997-08-12,20.814960479736328
422,1997-08-13,20.592266082763672
423,1997-08-14,20.498790740966797
424,1997-08-15,20.498790740966797
425,1997-08-18,20.08364486694336
426,1997-08-19,19.910438537597656
427,1997-08-20,20.11388397216797
428,1997-08-21,19.74822425842285
429,1997-08-22,19.148881912231445
430,1997-08-25,18.692495346069336
431,1997-08-26,18.780475616455078
432,1997-08-27,19.099393844604492
433,1997-08-28,18.648509979248047
434,1997-08-29,18.161880493164062
435,1997-09-01,18.588022232055664
436,1997-09-02,18.62376594543457
437,1997-09-03,18.70899200439453
438,1997-09-04,18.931686401367188
439,1997-09-05,18.992168426513672
440,1997-09-08,18.956432342529297
441,1997-09-09,18.975677490234375
442,1997-09-10,18.81621742248535
443,1997-09-11,19.107643127441406
444,1997-09-12,18.992168426513672
445,1997-09-15,18.950927734375
446,1997-09-16,19.32209014892578
447,1997-09-17,19.363325119018555
448,1997-09-18,19.08289909362793
449,1997-09-19,19.08289909362793
450,1997-09-22,18.541284561157227
451,1997-09-23,18.527544021606445
452,1997-09-24,18.70624351501465
453,1997-09-25,19.096643447875977
454,1997-09-26,19.34132957458496
455,1997-09-29,19.701492309570312
456,1997-09-30,19.874698638916016
457,1997-10-01,19.844451904296875
458,1997-10-02,19.844451904296875
459,1997-10-03,19.844451904296875
460,1997-10-06,19.844451904296875
461,1997-10-07,19.844451904296875
462,1997-10-08,19.844451904296875
463,1997-10-09,21.078887939453125
464,1997-10-10,23.176607131958008
465,1997-10-13,23.654987335205078
466,1997-10-14,21.966917037963867
467,1997-10-15,22.11537742614746
468,1997-10-16,22.233596801757812
469,1997-10-17,22.338069915771484
470,1997-10-20,22.560760498046875
471,1997-10-21,22.46453857421875
472,1997-10-22,22.673486709594727
473,1997-10-23,22.29408073425293
474,1997-10-24,21.771713256835938
475,1997-10-27,41.61342239379883
476,1997-10-28,37.5169677734375
477,1997-10-29,41.14603805541992
478,1997-10-30,39.8648681640625
479,1997-10-31,39.8648681640625
480,1997-11-03,39.897857666015625
481,1997-11-04,38.94660186767578
482,1997-11-05,20.086393356323242
483,1997-11-06,19.84995460510254
484,1997-11-07,19.63551139831543
485,1997-11-10,19.19562339782715
486,1997-11-11,19.294591903686523
487,1997-11-12,18.612768173217773
488,1997-11-13,18.035411834716797
489,1997-11-14,18.035411834716797
490,1997-11-17,18.387327194213867
491,1997-11-18,17.969432830810547
492,1997-11-19,17.298603057861328
493,1997-11-20,17.084157943725586
494,1997-11-21,17.089656829833984
495,1997-11-24,16.308853149414062
496,1997-11-25,17.320600509643555
497,1997-11-26,18.002426147460938
498,1997-11-27,18.359830856323242
499,1997-11-28,17.447067260742188
500,1997-12-01,17.67250633239746
501,1997-12-02,17.381084442138672
502,1997-12-03,17.447067260742188
503,1997-12-04,17.68900489807129
504,1997-12-05,17.958438873291016
505,1997-12-08,18.42581558227539
506,1997-12-09,17.15013885498047
507,1997-12-10,16.957687377929688
508,1997-12-11,17.16663360595703
509,1997-12-12,16.5452938079834
510,1997-12-15,17.00716781616211
511,1997-12-16,17.183130264282227
512,1997-12-17,17.282106399536133
513,1997-12-18,17.2876033782959
514,1997-12-19,17.678009033203125
515,1997-12-22,17.897951126098633
516,1997-12-23,18.095903396606445
517,1997-12-24,17.881454467773438
518,1997-12-25,17.881454467773438
519,1997-12-26,18.31034278869629
520,1997-12-29,18.634763717651367
521,1997-12-30,18.20587158203125
522,1997-12-31,18.44230842590332
523,1998-01-01,18.612768173217773
524,1998-01-02,18.618268966674805
525,1998-01-05,18.964677810668945
526,1998-01-06,18.81072235107422
527,1998-01-07,18.997671127319336
528,1998-01-08,18.508296966552734
529,1998-01-09,18.035411834716797
530,1998-01-12,17.199628829956055
531,1998-01-13,17.364587783813477
532,1998-01-14,17.029172897338867
533,1998-01-15,17.199628829956055
534,1998-01-16,17.2876033782959
535,1998-01-19,17.710994720458984
536,1998-01-20,17.419570922851562
537,1998-01-21,17.463560104370117
538,1998-01-22,17.15013885498047
539,1998-01-23,16.97968101501465
540,1998-01-26,16.97968101501465
541,1998-01-27,16.6607666015625
542,1998-01-28,16.297861099243164
543,1998-01-29,16.462814331054688
544,1998-01-30,16.957687377929688
545,1998-02-02,17.238115310668945
546,1998-02-03,17.502046585083008
547,1998-02-04,16.968685150146484
548,1998-02-05,17.172136306762695
549,1998-02-06,17.199628829956055
550,1998-02-09,17.381084442138672
551,1998-02-10,17.304092407226562
552,1998-02-11,16.770740509033203
553,1998-02-12,16.41332244873047
554,1998-02-13,16.589282989501953
555,1998-02-16,16.589282989501953
556,1998-02-17,16.63876724243164
557,1998-02-18,16.506807327270508
558,1998-02-19,16.803730010986328
559,1998-02-20,16.534299850463867
560,1998-02-23,16.792734146118164
561,1998-02-24,16.792734146118164
562,1998-02-25,17.282106399536133
563,1998-02-26,17.298603057861328
564,1998-02-27,17.617523193359375
565,1998-03-02,18.376325607299805
566,1998-03-03,17.6450138092041
567,1998-03-04,18.277353286743164
568,1998-03-05,18.33784294128418
569,1998-03-06,18.227869033813477
570,1998-03-09,19.882951736450195
571,1998-03-10,19.40456771850586
572,1998-03-11,18.915191650390625
573,1998-03-12,18.728240966796875
574,1998-03-13,18.728240966796875
575,1998-03-16,19.393571853637695
576,1998-03-17,19.223114013671875
577,1998-03-18,19.657503128051758
578,1998-03-19,19.377073287963867
579,1998-03-20,19.503541946411133
580,1998-03-23,19.816959381103516
581,1998-03-24,19.65200424194336
582,1998-03-25,20.218360900878906
583,1998-03-26,19.734481811523438
584,1998-03-27,19.83895492553711
585,1998-03-30,19.498044967651367
586,1998-03-31,19.245107650756836
587,1998-04-01,20.108386993408203
588,1998-04-02,19.998411178588867
589,1998-04-03,20.339330673217773
590,1998-04-06,20.32833480834961
591,1998-04-07,20.383316040039062
592,1998-04-08,20.383316040039062
593,1998-04-09,21.93392562866211
594,1998-04-10,21.439050674438477
595,1998-04-13,20.80670928955078
596,1998-04-14,20.80670928955078
597,1998-04-15,21.856945037841797
598,1998-04-16,21.439050674438477
599,1998-04-17,21.873437881469727
600,1998-04-20,21.752471923828125
601,1998-04-21,21.91192626953125
602,1998-04-22,21.779964447021484
603,1998-04-23,20.99365997314453
604,1998-04-24,21.070646286010742
605,1998-04-27,20.69124412536621
606,1998-04-28,20.344825744628906
607,1998-04-29,20.944175720214844
608,1998-04-30,21.109130859375
609,1998-05-01,21.109130859375
610,1998-05-04,21.41705322265625
611,1998-05-05,21.422550201416016
612,1998-05-06,21.615278244018555
613,1998-05-07,21.615278244018555
614,1998-05-08,21.513370513916016
615,1998-05-11,21.59829330444336
616,1998-05-12,20.98685646057129
617,1998-05-13,19.792299270629883
618,1998-05-14,20.233888626098633
619,1998-05-15,20.064041137695312
620,1998-05-18,20.28484344482422
621,1998-05-19,20.482994079589844
622,1998-05-20,20.743419647216797
623,1998-05-21,20.494314193725586
624,1998-05-22,20.59055519104004
625,1998-05-25,20.669816970825195
626,1998-05-26,20.59055519104004
627,1998-05-27,19.65642738342285
628,1998-05-28,18.82986068725586
629,1998-05-29,18.892139434814453
630,1998-06-01,18.71097183227539
631,1998-06-02,17.61265754699707
632,1998-06-03,18.77324676513672
633,1998-06-04,18.501501083374023
634,1998-06-05,17.890064239501953
635,1998-06-08,17.61831283569336
636,1998-06-09,17.52773094177246
637,1998-06-10,16.944608688354492
638,1998-06-11,17.176725387573242
639,1998-06-12,17.182390213012695
640,1998-06-15,16.497356414794922
641,1998-06-16,16.41809844970703
642,1998-06-17,17.391857147216797
643,1998-06-18,16.859683990478516
644,1998-06-19,16.084075927734375
645,1998-06-22,15.755711555480957
646,1998-06-23,15.767033576965332
647,1998-06-24,16.316194534301758
648,1998-06-25,16.67852210998535
649,1998-06-26,16.265243530273438
650,1998-06-29,16.559635162353516
651,1998-06-30,16.253917694091797
652,1998-07-01,16.106719970703125
653,1998-07-02,16.123701095581055
654,1998-07-03,15.806663513183594
655,1998-07-06,16.253917694091797
656,1998-07-07,16.242591857910156
657,1998-07-08,16.520002365112305
658,1998-07-09,16.525663375854492
659,1998-07-10,16.96159553527832
660,1998-07-13,16.723812103271484
661,1998-07-14,16.723812103271484
662,1998-07-15,16.746461868286133
663,1998-07-16,17.086145401000977
664,1998-07-17,16.910642623901367
665,1998-07-20,16.520002365112305
666,1998-07-21,15.970840454101562
667,1998-07-22,15.948201179504395
668,1998-07-23,15.365072250366211
669,1998-07-24,15.166924476623535
670,1998-07-27,14.804594993591309
671,1998-07-28,15.212215423583984
672,1998-07-29,15.682114601135254
673,1998-07-30,15.46131706237793
674,1998-07-31,15.393383979797363
675,1998-08-03,14.997084617614746
676,1998-08-04,15.087665557861328
677,1998-08-05,14.985759735107422
678,1998-08-06,14.753643035888672
679,1998-08-07,14.742316246032715
680,1998-08-10,14.340359687805176
681,1998-08-11,14.068613052368164
682,1998-08-12,13.813849449157715
683,1998-08-13,13.927075386047363
684,1998-08-14,13.63834285736084
685,1998-08-17,13.576066970825195
686,1998-08-18,12.958971977233887
687,1998-08-19,12.398496627807617
688,1998-08-20,13.389240264892578
689,1998-08-21,13.134478569030762
690,1998-08-24,12.953313827514648
691,1998-08-25,13.066540718078613
692,1998-08-26,13.066540718078613
693,1998-08-27,12.874052047729492
694,1998-08-28,12.206006050109863
695,1998-08-31,12.126747131347656
696,1998-09-01,11.662510871887207
697,1998-09-02,11.883304595947266
698,1998-09-03,12.030500411987305
699,1998-09-04,12.98727798461914
700,1998-09-07,13.270352363586426
701,1998-09-08,13.213738441467285
702,1998-09-09,13.36093521118164
703,1998-09-10,13.553424835205078
704,1998-09-11,13.321301460266113
705,1998-09-14,13.910090446472168
706,1998-09-15,13.660992622375488
707,1998-09-16,13.56474781036377
708,1998-09-17,13.615694046020508
709,1998-09-18,13.581727027893066
710,1998-09-21,13.876120567321777
711,1998-09-22,13.706281661987305
712,1998-09-23,13.921411514282227
713,1998-09-24,14.23279094696045
714,1998-09-25,14.334699630737305
715,1998-09-28,14.187499046325684
716,1998-09-29,13.67231559753418
717,1998-09-30,13.502470016479492
718,1998-10-01,13.502470016479492
719,1998-10-02,13.502470016479492
720,1998-10-05,12.426803588867188
721,1998-10-06,12.381510734558105
722,1998-10-07,12.970296859741211
723,1998-10-08,12.296589851379395
724,1998-10-09,12.517385482788086
725,1998-10-12,12.138067245483398
726,1998-10-13,11.713461875915527
727,1998-10-14,12.415477752685547
728,1998-10-15,12.047484397888184
729,1998-10-16,12.132407188415527
730,1998-10-19,11.945581436157227
731,1998-10-20,11.470023155212402
732,1998-10-21,11.470023155212402
733,1998-10-22,12.002195358276367
734,1998-10-23,12.081454277038574
735,1998-10-26,13.049555778503418
736,1998-10-27,13.055218696594238
737,1998-10-28,12.902360916137695
738,1998-10-29,12.800456047058105
739,1998-10-30,12.534367561340332
740,1998-11-02,12.511723518371582
741,1998-11-03,12.302248001098633
742,1998-11-04,12.302248001098633
743,1998-11-05,12.596643447875977
744,1998-11-06,13.411888122558594
745,1998-11-09,13.876120567321777
746,1998-11-10,13.847814559936523
747,1998-11-11,13.610037803649902
748,1998-11-12,14.14220905303955
749,1998-11-13,13.90443229675293
750,1998-11-16,13.38357925415039
751,1998-11-17,13.6270170211792
752,1998-11-18,13.768553733825684
753,1998-11-19,13.530776977539062
754,1998-11-20,13.553424835205078
755,1998-11-23,13.287337303161621
756,1998-11-24,13.230721473693848
757,1998-11-25,13.230721473693848
758,1998-11-26,12.845745086669922
759,1998-11-27,12.675904273986816
760,1998-11-30,12.709870338439941
761,1998-12-01,12.69854736328125
762,1998-12-02,12.800456047058105
763,1998-12-03,12.681563377380371
764,1998-12-04,12.851408958435059
765,1998-12-07,13.117491722106934
766,1998-12-08,13.145801544189453
767,1998-12-09,13.38357925415039
768,1998-12-10,13.525115966796875
769,1998-12-11,13.570405960083008
770,1998-12-14,13.377918243408203
771,1998-12-15,13.049555778503418
772,1998-12-16,13.196755409240723
773,1998-12-17,12.681563377380371
774,1998-12-18,12.755162239074707
775,1998-12-21,13.202411651611328
776,1998-12-22,13.38357925415039
777,1998-12-23,13.202411651611328
778,1998-12-24,13.174107551574707
779,1998-12-25,13.174107551574707
780,1998-12-28,13.644004821777344
781,1998-12-29,13.508133888244629
782,1998-12-30,13.910090446472168
783,1998-12-31,13.542098999023438
784,1999-01-01,13.836491584777832
785,1999-01-04,13.983691215515137
786,1999-01-05,13.927075386047363
787,1999-01-06,14.040305137634277
788,1999-01-07,14.71967601776123
789,1999-01-08,15.897244453430176
790,1999-01-11,16.429420471191406
791,1999-01-12,16.033123016357422
792,1999-01-13,15.69343376159668
793,1999-01-14,15.416027069091797
794,1999-01-15,15.291478157043457
795,1999-01-18,15.342428207397461
796,1999-01-19,14.725332260131836
797,1999-01-20,14.725332260131836
798,1999-01-21,15.087665557861328
799,1999-01-22,15.297136306762695
800,1999-01-25,15.08200740814209
801,1999-01-26,15.08200740814209
802,1999-01-27,15.427350997924805
803,1999-01-28,15.008404731750488
804,1999-01-29,15.019726753234863
805,1999-02-01,14.549833297729492
806,1999-02-02,14.198824882507324
807,1999-02-03,14.634754180908203
808,1999-02-04,14.221471786499023
809,1999-02-05,13.870463371276855
810,1999-02-08,13.41755199432373
811,1999-02-09,13.621359825134277
812,1999-02-10,13.927075386047363
813,1999-02-11,13.825173377990723
814,1999-02-12,13.825173377990723
815,1999-02-15,13.491146087646484
816,1999-02-16,13.56474781036377
817,1999-02-17,13.796865463256836
818,1999-02-18,14.900837898254395
819,1999-02-19,16.01047706604004
820,1999-02-22,14.832904815673828
821,1999-02-23,15.602856636047363
