,ds,y
152,2003-01-29,0.03172553703188896
153,2003-01-30,0.03144393488764763
154,2003-01-31,0.031138921156525612
155,2003-02-03,0.03137354552745819
156,2003-02-04,0.03102157637476921
157,2003-02-05,0.03076345846056938
158,2003-02-06,0.03097464330494404
159,2003-02-07,0.030575735494494438
160,2003-02-10,0.030552253127098083
161,2003-02-11,0.030434919521212578
162,2003-02-12,0.03052879497408867
163,2003-02-13,0.03052879497408867
164,2003-02-14,0.030364520847797394
165,2003-02-17,0.03045840561389923
166,2003-02-18,0.030505316331982613
167,2003-02-19,0.030599195510149002
168,2003-02-20,0.030434919521212578
169,2003-02-21,0.03052879497408867
170,2003-02-24,0.030552253127098083
171,2003-02-25,0.030505316331982613
172,2003-02-26,0.030575735494494438
173,2003-02-27,0.03062264248728752
174,2003-02-28,0.030505316331982613
175,2003-03-03,0.030505316331982613
176,2003-03-04,0.030481861904263496
177,2003-03-05,0.030599195510149002
178,2003-03-06,0.030505316331982613
179,2003-03-07,0.03022373653948307
180,2003-03-10,0.02998906932771206
181,2003-03-11,0.029965616762638092
182,2003-03-12,0.029942136257886887
183,2003-03-13,0.02998906932771206
184,2003-03-14,0.02998906932771206
185,2003-03-17,0.029895229265093803
186,2003-03-18,0.029895229265093803
187,2003-03-19,0.029590168967843056
188,2003-03-20,0.029871750622987747
189,2003-03-21,0.02991868369281292
190,2003-03-24,0.029332056641578674
191,2003-03-25,0.028956599533557892
192,2003-03-26,0.028980061411857605
193,2003-03-27,0.028933117166161537
194,2003-03-28,0.02890966460108757
195,2003-03-31,0.02881578914821148
196,2003-04-01,0.028792329132556915
197,2003-04-02,0.02905045449733734
198,2003-04-03,0.028956599533557892
199,2003-04-04,0.028792329132556915
200,2003-04-07,0.028980061411857605
201,2003-04-08,0.028768878430128098
202,2003-04-09,0.028886178508400917
203,2003-04-10,0.0281587652862072
204,2003-04-11,0.028510726988315582
205,2003-04-14,0.028510726988315582
206,2003-04-15,0.02872193604707718
207,2003-04-16,0.028534214943647385
208,2003-04-17,0.028440343216061592
209,2003-04-18,0.028440343216061592
210,2003-04-21,0.02841688133776188
211,2003-04-22,0.028745388612151146
212,2003-04-23,0.02865154668688774
213,2003-04-24,0.0285576693713665
214,2003-04-25,0.028182221576571465
215,2003-04-28,0.028534214943647385
216,2003-04-29,0.028369944542646408
217,2003-04-30,0.028510726988315582
218,2003-05-01,0.028510726988315582
219,2003-05-02,0.028487276285886765
220,2003-05-05,0.028933117166161537
221,2003-05-06,0.029496295377612114
222,2003-05-07,0.029073908925056458
223,2003-05-08,0.02881578914821148
224,2003-05-09,0.02881578914821148
225,2003-05-12,0.029073908925056458
226,2003-05-13,0.029261626303195953
227,2003-05-14,0.02966056764125824
228,2003-05-15,0.03559737652540207
229,2003-05-16,0.04158112406730652
230,2003-05-19,0.043247174471616745
231,2003-05-20,0.04101795330643654
232,2003-05-21,0.04111180081963539
233,2003-05-22,0.041698429733514786
234,2003-05-23,0.041909635066986084
235,2003-05-26,0.04111180081963539
236,2003-05-27,0.03977426141500473
237,2003-05-28,0.039610009640455246
238,2003-05-29,0.03921109065413475
239,2003-05-30,0.0393049381673336
240,2003-06-02,0.03984466567635536
241,2003-06-03,0.03911722078919411
242,2003-06-04,0.03918760269880295
243,2003-06-05,0.040407825261354446
244,2003-06-06,0.041674964129924774
245,2003-06-09,0.04080673307180405
246,2003-06-10,0.04047822952270508
247,2003-06-11,0.039750780910253525
248,2003-06-12,0.04012623801827431
249,2003-06-13,0.03968038037419319
250,2003-06-16,0.03921109065413475
251,2003-06-17,0.03968038037419319
252,2003-06-18,0.04094752296805382
253,2003-06-19,0.041416846215724945
254,2003-06-20,0.042824771255254745
255,2003-06-23,0.04226159676909447
256,2003-06-24,0.042285092175006866
257,2003-06-25,0.04268398880958557
258,2003-06-26,0.04446739703416824
259,2003-06-27,0.045922257006168365
260,2003-06-30,0.045875318348407745
261,2003-07-01,0.04620382562279701
262,2003-07-02,0.046297699213027954
263,2003-07-03,0.0472128726541996
264,2003-07-04,0.04740060120820999
265,2003-07-07,0.04756484553217888
266,2003-07-08,0.04714244604110718
267,2003-07-09,0.04500708356499672
268,2003-07-10,0.04481935128569603
269,2003-07-11,0.04503057524561882
270,2003-07-14,0.04589880630373955
271,2003-07-15,0.04453778639435768
272,2003-07-16,0.04503057524561882
273,2003-07-17,0.04463163763284683
274,2003-07-18,0.04378689080476761
275,2003-07-21,0.04385728761553764
276,2003-07-22,0.04280132055282593
277,2003-07-23,0.04284825176000595
278,2003-07-24,0.043059442192316055
279,2003-07-25,0.04388073459267616
280,2003-07-28,0.044889748096466064
281,2003-07-29,0.044866301119327545
282,2003-07-30,0.0439746156334877
283,2003-07-31,0.04308291897177696
284,2003-08-01,0.04310637339949608
285,2003-08-04,0.04303598403930664
286,2003-08-05,0.04322370886802673
287,2003-08-06,0.04317677766084671
288,2003-08-07,0.04303598403930664
289,2003-08-08,0.04322370886802673
290,2003-08-11,0.044889748096466064
291,2003-08-12,0.04679049178957939
292,2003-08-13,0.04683743044734001
293,2003-08-14,0.046649690717458725
294,2003-08-15,0.046649690717458725
295,2003-08-18,0.046274252235889435
296,2003-08-19,0.045194804668426514
297,2003-08-20,0.04481935128569603
298,2003-08-21,0.04585184529423714
299,2003-08-22,0.045124415308237076
300,2003-08-25,0.04357568174600601
301,2003-08-26,0.04413885250687599
302,2003-08-27,0.04467857629060745
303,2003-08-28,0.044866301119327545
304,2003-08-29,0.045476410537958145
305,2003-09-01,0.052304912358522415
306,2003-09-02,0.050756171345710754
307,2003-09-03,0.05035726726055145
308,2003-09-04,0.5595129728317261
309,2003-09-05,0.5627149939537048
310,2003-09-08,0.5648496150970459
311,2003-09-09,0.5629814863204956
312,2003-09-10,0.5616475939750671
313,2003-09-11,0.5576455593109131
314,2003-09-12,0.5611142516136169
315,2003-09-15,0.5475066900253296
316,2003-09-16,0.5373673439025879
317,2003-09-17,0.5389685034751892
318,2003-09-18,0.5218923687934875
319,2003-09-19,0.5213583111763
320,2003-09-22,0.5333653688430786
321,2003-09-23,0.5266947746276855
322,2003-09-24,0.531764030456543
323,2003-09-25,0.5213583111763
324,2003-09-26,0.5253605246543884
325,2003-09-29,0.5234931111335754
326,2003-09-30,0.5213583111763
327,2003-10-01,0.5216252207756042
328,2003-10-02,0.5216252207756042
329,2003-10-03,0.526161253452301
330,2003-10-06,0.5752553939819336
331,2003-10-07,0.5613807439804077
332,2003-10-08,0.5603137612342834
333,2003-10-09,0.5640491247177124
334,2003-10-10,0.5773899555206299
335,2003-10-13,0.6080738306045532
336,2003-10-14,0.591797947883606
337,2003-10-15,0.5664503574371338
338,2003-10-16,0.5627149939537048
339,2003-10-17,0.5621812343597412
340,2003-10-20,0.5496410131454468
341,2003-10-21,0.5357664823532104
342,2003-10-22,0.5298967361450195
343,2003-10-23,0.5309637188911438
344,2003-10-24,0.522959291934967
345,2003-10-27,0.5277621746063232
346,2003-10-28,0.5197576880455017
347,2003-10-29,0.5221589803695679
348,2003-10-30,0.5237596035003662
349,2003-10-31,0.5173561573028564
350,2003-11-03,0.5288291573524475
351,2003-11-04,0.5210915207862854
352,2003-11-05,0.5293629169464111
353,2003-11-06,0.5381677150726318
354,2003-11-07,0.5515086054801941
355,2003-11-10,0.5723205208778381
356,2003-11-11,0.5883292555809021
357,2003-11-12,0.580858588218689
358,2003-11-13,0.552308976650238
359,2003-11-14,0.5480399131774902
360,2003-11-17,0.568851888179779
361,2003-11-18,0.5581791996955872
362,2003-11-19,0.5549771189689636
363,2003-11-20,0.5443046689033508
364,2003-11-21,0.5368339419364929
365,2003-11-24,0.5432376265525818
366,2003-11-25,0.5424368977546692
367,2003-11-26,0.5424368977546692
368,2003-11-27,0.5611142516136169
369,2003-11-28,0.5723205208778381
370,2003-12-01,0.5853942632675171
371,2003-12-02,0.5811252593994141
372,2003-12-03,0.5907304883003235
373,2003-12-04,0.5941991209983826
374,2003-12-05,0.5888630747795105
375,2003-12-08,0.5925983190536499
376,2003-12-09,0.6590355038642883
377,2003-12-10,0.6520984172821045
378,2003-12-11,0.6542329788208008
379,2003-12-12,0.6707754731178284
380,2003-12-15,0.7350780367851257
381,2003-12-16,0.7775017619132996
382,2003-12-17,0.9330556988716125
383,2003-12-18,1.111555576324463
384,2003-12-19,1.2073428630828857
385,2003-12-22,1.1798605918884277
386,2003-12-23,1.1753249168395996
387,2003-12-24,1.1272977590560913
388,2003-12-25,1.1272977590560913
389,2003-12-26,1.0926114320755005
390,2003-12-29,1.1014169454574585
391,2003-12-30,1.0384482145309448
392,2003-12-31,1.0243067741394043
393,2004-01-01,1.1158249378204346
394,2004-01-02,1.1102216243743896
395,2004-01-05,1.077136516571045
396,2004-01-06,1.043784737586975
397,2004-01-07,1.0320444107055664
398,2004-01-08,1.048853874206543
399,2004-01-09,1.0248404741287231
400,2004-01-12,1.0504547357559204
401,2004-01-13,1.0645960569381714
402,2004-01-14,1.0723336935043335
403,2004-01-15,1.054723858833313
404,2004-01-16,1.0155019760131836
405,2004-01-19,1.017369270324707
406,2004-01-20,0.9965577721595764
407,2004-01-21,0.8687528967857361
408,2004-01-22,0.8404707312583923
409,2004-01-23,0.8983696699142456
410,2004-01-26,0.8983696699142456
411,2004-01-27,0.9525332450866699
412,2004-01-28,1.013100504875183
413,2004-01-29,1.0098986625671387
414,2004-01-30,0.9589367508888245
415,2004-02-02,0.9589367508888245
416,2004-02-03,0.8847619295120239
417,2004-02-04,0.9093092679977417
418,2004-02-05,0.8954344391822815
419,2004-02-06,0.9023717641830444
420,2004-02-09,0.9101097583770752
421,2004-02-10,0.9234501719474792
422,2004-02-11,0.954667866230011
423,2004-02-12,0.9514659643173218
424,2004-02-13,0.9837508201599121
425,2004-02-16,0.991754949092865
426,2004-02-17,0.9992259740829468
427,2004-02-18,0.9986924529075623
428,2004-02-19,0.9608047604560852
429,2004-02-20,0.954667866230011
430,2004-02-23,0.9402599334716797
431,2004-02-24,0.9717439413070679
432,2004-02-25,0.9821497797966003
433,2004-02-26,0.9882870316505432
434,2004-02-27,1.0074975490570068
435,2004-03-01,1.021905541419983
436,2004-03-02,1.021905541419983
437,2004-03-03,1.0312440395355225
438,2004-03-04,1.0224392414093018
439,2004-03-05,1.040315866470337
440,2004-03-08,1.049920916557312
441,2004-03-09,1.0363132953643799
442,2004-03-10,1.0293763875961304
443,2004-03-11,1.0272414684295654
444,2004-03-12,1.0341790914535522
445,2004-03-15,1.0368472337722778
446,2004-03-16,1.0200377702713013
447,2004-03-17,1.037113904953003
448,2004-03-18,1.0192370414733887
449,2004-03-19,1.021905541419983
450,2004-03-22,1.010432481765747
451,2004-03-23,1.006163239479065
452,2004-03-24,1.0157686471939087
453,2004-03-25,1.0232398509979248
454,2004-03-26,1.0381815433502197
455,2004-03-29,1.0440510511398315
456,2004-03-30,1.058726191520691
457,2004-03-31,1.0766029357910156
458,2004-04-01,1.101683497428894
459,2004-04-02,1.1000826358795166
460,2004-04-05,1.1219617128372192
461,2004-04-06,1.1094211339950562
462,2004-04-07,1.0995488166809082
463,2004-04-08,1.0880759954452515
464,2004-04-09,1.0880759954452515
465,2004-04-12,1.096613883972168
466,2004-04-13,1.1003491878509521
467,2004-04-14,1.1003491878509521
468,2004-04-15,1.0960803031921387
469,2004-04-16,1.1379704475402832
470,2004-04-19,1.1571810245513916
471,2004-04-20,1.1601160764694214
472,2004-04-21,1.154512882232666
473,2004-04-22,1.168654441833496
474,2004-04-23,1.172122836112976
475,2004-04-26,1.172122836112976
476,2004-04-27,1.124362826347351
477,2004-04-28,1.1347686052322388
478,2004-04-29,1.1441073417663574
479,2004-04-30,1.1374367475509644
480,2004-05-03,1.1350353956222534
481,2004-05-04,1.1806610822677612
482,2004-05-05,1.2113447189331055
483,2004-05-06,1.2540353536605835
484,2004-05-07,1.2398940324783325
485,2004-05-10,1.2297550439834595
486,2004-05-11,1.20574152469635
487,2004-05-12,1.20574152469635
488,2004-05-13,1.2201499938964844
489,2004-05-14,1.1590487957000732
490,2004-05-17,1.0069637298583984
491,2004-05-18,1.1203603744506836
492,2004-05-19,1.1825287342071533
493,2004-05-20,1.1758581399917603
494,2004-05-21,1.1886651515960693
495,2004-05-24,1.2244189977645874
496,2004-05-25,1.2559031248092651
497,2004-05-26,1.2911229133605957
498,2004-05-27,1.290589451789856
499,2004-05-28,1.2876542806625366
500,2004-05-31,1.2716453075408936
501,2004-06-01,1.2956587076187134
502,2004-06-02,1.3242077827453613
503,2004-06-03,1.3052639961242676
504,2004-06-04,1.3154029846191406
505,2004-06-07,1.3439527750015259
506,2004-06-08,1.3242077827453613
507,2004-06-09,1.3311454057693481
508,2004-06-10,1.3279433250427246
509,2004-06-11,1.3140692710876465
510,2004-06-14,1.2932575941085815
511,2004-06-15,1.3052639961242676
512,2004-06-16,1.2940579652786255
513,2004-06-17,1.3036632537841797
514,2004-06-18,1.2980600595474243
515,2004-06-21,1.299394130706787
516,2004-06-22,1.2903225421905518
517,2004-06-23,1.28605318069458
518,2004-06-24,1.2769818305969238
519,2004-06-25,1.300194501876831
520,2004-06-28,2.818901777267456
521,2004-06-29,2.8579659461975098
522,2004-06-30,2.8436038494110107
523,2004-07-01,2.852221727371216
524,2004-07-02,2.8510725498199463
525,2004-07-05,2.837859630584717
526,2004-07-06,2.903923749923706
527,2004-07-07,2.922306537628174
528,2004-07-08,2.8826680183410645
529,2004-07-09,2.9366679191589355
530,2004-07-12,2.9297738075256348
531,2004-07-13,2.968263626098633
532,2004-07-14,2.98549747467041
533,2004-07-15,3.027432918548584
534,2004-07-16,3.2032201290130615
535,2004-07-19,3.3267300128936768
536,2004-07-20,3.3491342067718506
537,2004-07-21,3.433004856109619
538,2004-07-22,3.744941234588623
539,2004-07-23,4.07411003112793
540,2004-07-26,4.241279125213623
541,2004-07-27,4.049407482147217
542,2004-07-28,3.937387228012085
543,2004-07-29,4.009769439697266
544,2004-07-30,4.009769439697266
545,2004-08-02,3.975302219390869
546,2004-08-03,3.9638121128082275
547,2004-08-04,3.929344415664673
548,2004-08-05,3.9063658714294434
549,2004-08-06,3.863280773162842
550,2004-08-09,3.6765799522399902
551,2004-08-10,3.6650896072387695
552,2004-08-11,3.6076433658599854
553,2004-08-12,3.662217855453491
554,2004-08-13,3.604771137237549
555,2004-08-16,3.6018991470336914
556,2004-08-17,3.630622148513794
557,2004-08-18,3.6076433658599854
558,2004-08-19,3.599027395248413
559,2004-08-20,3.576047897338867
560,2004-08-23,3.553069591522217
561,2004-08-24,3.5559418201446533
562,2004-08-25,3.553069591522217
563,2004-08-26,3.5444514751434326
564,2004-08-27,3.5473251342773438
565,2004-08-30,3.553069591522217
566,2004-08-31,3.662217855453491
567,2004-09-01,3.5674312114715576
568,2004-09-02,3.541579008102417
569,2004-09-03,3.5501973628997803
570,2004-09-06,3.5501973628997803
571,2004-09-07,3.5329630374908447
572,2004-09-08,3.5559418201446533
573,2004-09-09,3.5300910472869873
574,2004-09-10,3.553069591522217
575,2004-09-13,3.5387070178985596
576,2004-09-14,3.524346113204956
577,2004-09-15,3.487006187438965
578,2004-09-16,3.498494863510132
579,2004-09-17,3.4927499294281006
580,2004-09-20,3.487006187438965
581,2004-09-21,3.4295594692230225
582,2004-09-22,3.5042402744293213
583,2004-09-23,3.4812612533569336
584,2004-09-24,3.4668989181518555
585,2004-09-27,3.4927499294281006
586,2004-09-28,3.4956226348876953
587,2004-09-29,3.487006187438965
588,2004-09-30,3.5099844932556152
589,2004-10-01,3.5042402744293213
590,2004-10-04,3.5099844932556152
591,2004-10-05,3.515728712081909
592,2004-10-06,3.5013668537139893
593,2004-10-07,3.5214736461639404
594,2004-10-08,3.515728712081909
595,2004-10-11,3.512856960296631
596,2004-10-12,3.512856960296631
597,2004-10-14,3.5214736461639404
598,2004-10-15,3.5042402744293213
599,2004-10-18,3.4956226348876953
600,2004-10-19,3.498494863510132
601,2004-10-20,3.498494863510132
602,2004-10-21,3.487006187438965
603,2004-10-22,3.487006187438965
604,2004-10-25,3.4410488605499268
605,2004-10-26,3.4640276432037354
606,2004-10-27,3.4956226348876953
607,2004-10-28,3.498494863510132
608,2004-10-29,3.487006187438965
609,2004-11-01,3.4496653079986572
610,2004-11-02,3.4956226348876953
611,2004-11-03,3.5387070178985596
612,2004-11-04,3.5071122646331787
613,2004-11-05,3.487006187438965
614,2004-11-08,3.498494863510132
615,2004-11-09,3.489877700805664
616,2004-11-10,3.4956226348876953
617,2004-11-11,3.4841341972351074
618,2004-11-12,3.527218818664551
619,2004-11-15,3.527218818664551
620,2004-11-16,3.4927499294281006
621,2004-11-17,3.4812612533569336
622,2004-11-18,3.469770908355713
623,2004-11-19,3.4841341972351074
624,2004-11-22,3.498494863510132
625,2004-11-23,3.487006187438965
626,2004-11-24,3.487006187438965
627,2004-11-25,3.452538013458252
628,2004-11-26,3.452538013458252
629,2004-11-29,3.4668989181518555
630,2004-11-30,3.489877700805664
631,2004-12-01,3.489877700805664
632,2004-12-02,4.090193748474121
633,2004-12-03,4.7393412590026855
634,2004-12-06,4.472213268280029
635,2004-12-07,4.308491230010986
636,2004-12-08,4.383172035217285
637,2004-12-09,4.253917694091797
638,2004-12-10,4.225194931030273
639,2004-12-13,4.3802995681762695
640,2004-12-14,4.36306619644165
641,2004-12-15,4.253917694091797
642,2004-12-16,4.368810176849365
643,2004-12-17,4.28264045715332
644,2004-12-20,4.28264045715332
645,2004-12-21,4.417640686035156
646,2004-12-22,4.3056182861328125
647,2004-12-23,4.342959403991699
648,2004-12-24,4.345831871032715
649,2004-12-27,4.558382987976074
650,2004-12-28,4.4664692878723145
651,2004-12-29,4.420511722564697
652,2004-12-30,4.371682643890381
653,2004-12-31,4.420511722564697
654,2005-01-03,4.469341278076172
655,2005-01-04,4.426257133483887
656,2005-01-05,4.268280506134033
657,2005-01-06,4.210832118988037
658,2005-01-07,4.236682891845703
659,2005-01-10,4.28264045715332
660,2005-01-11,4.187853813171387
661,2005-01-12,4.044238567352295
662,2005-01-13,4.2223219871521
663,2005-01-14,4.173491954803467
664,2005-01-17,4.116044998168945
665,2005-01-18,4.139024257659912
666,2005-01-19,4.121790409088135
667,2005-01-20,4.093066215515137
668,2005-01-24,4.113173484802246
669,2005-01-25,4.113173484802246
670,2005-01-27,4.230938911437988
671,2005-01-28,4.31136417388916
672,2005-01-31,4.3257246017456055
673,2005-02-01,4.28264045715332
674,2005-02-02,4.345831871032715
675,2005-02-03,4.409023284912109
676,2005-02-04,4.3802995681762695
677,2005-02-07,4.314237117767334
678,2005-02-08,4.5612568855285645
679,2005-02-09,4.6158318519592285
680,2005-02-10,4.532533168792725
681,2005-02-11,4.460724353790283
682,2005-02-14,4.480831146240234
683,2005-02-15,4.36306619644165
684,2005-02-16,4.397533416748047
685,2005-02-17,4.360193252563477
686,2005-02-18,4.331470966339111
687,2005-02-21,4.328598499298096
688,2005-02-22,4.328598499298096
689,2005-02-23,4.302746772766113
690,2005-02-24,4.3228535652160645
691,2005-02-25,4.314237117767334
692,2005-02-28,4.3946614265441895
693,2005-03-01,4.319981575012207
694,2005-03-02,4.328598499298096
695,2005-03-03,4.3573198318481445
696,2005-03-04,4.331470966339111
697,2005-03-07,4.3257246017456055
698,2005-03-08,4.302746772766113
699,2005-03-09,4.25966215133667
700,2005-03-10,4.233810901641846
701,2005-03-11,4.207961082458496
702,2005-03-14,4.36306619644165
703,2005-03-15,4.285512924194336
704,2005-03-16,4.230938911437988
705,2005-03-17,4.285512924194336
706,2005-03-18,4.067216873168945
707,2005-03-21,4.116044998168945
708,2005-03-22,3.972430467605591
709,2005-03-23,3.8173234462738037
710,2005-03-24,3.561685800552368
711,2005-03-28,3.72253680229187
712,2005-03-29,3.4812612533569336
713,2005-03-30,3.420941114425659
714,2005-03-31,3.4353041648864746
715,2005-04-01,3.452538013458252
716,2005-04-04,3.432431697845459
717,2005-04-05,3.412325143814087
718,2005-04-06,3.426687479019165
719,2005-04-07,3.6191325187683105
720,2005-04-08,3.716791868209839
721,2005-04-11,3.610515832901001
722,2005-04-12,3.6220061779022217
723,2005-04-13,3.610515832901001
724,2005-04-15,3.5099844932556152
725,2005-04-18,3.452538013458252
726,2005-04-19,3.4238147735595703
727,2005-04-20,3.443920612335205
728,2005-04-21,3.4410488605499268
729,2005-04-22,3.4353041648864746
730,2005-04-25,3.412325143814087
731,2005-04-26,3.4238147735595703
732,2005-04-27,3.5013668537139893
733,2005-04-28,3.4410488605499268
734,2005-04-29,3.412325143814087
735,2005-05-02,3.400836229324341
736,2005-05-03,3.412325143814087
737,2005-05-04,3.4668989181518555
738,2005-05-05,3.498494863510132
739,2005-05-06,3.4812612533569336
740,2005-05-09,3.6018991470336914
741,2005-05-10,3.610515832901001
742,2005-05-11,3.6191325187683105
743,2005-05-12,3.535835027694702
744,2005-05-13,3.636367082595825
745,2005-05-16,3.708174705505371
746,2005-05-17,3.610515832901001
747,2005-05-18,3.782855749130249
748,2005-05-19,3.7886009216308594
749,2005-05-20,3.7656214237213135
750,2005-05-23,3.7914721965789795
751,2005-05-24,3.7541327476501465
752,2005-05-25,3.72253680229187
753,2005-05-26,3.759876251220703
754,2005-05-27,3.731153726577759
755,2005-05-30,3.7139203548431396
756,2005-05-31,3.673708200454712
757,2005-06-01,3.7053024768829346
758,2005-06-02,3.662217855453491
759,2005-06-03,3.650728702545166
760,2005-06-06,3.6679625511169434
761,2005-06-07,3.6679625511169434
762,2005-06-08,3.731153726577759
763,2005-06-09,3.7886009216308594
764,2005-06-10,3.8058340549468994
765,2005-06-13,3.7455153465270996
766,2005-06-14,3.7455153465270996
767,2005-06-15,3.7282817363739014
768,2005-06-16,3.659346580505371
769,2005-06-17,3.578921318054199
770,2005-06-20,3.759876251220703
771,2005-06-21,3.662217855453491
772,2005-06-22,3.748387098312378
773,2005-06-23,3.69094181060791
774,2005-06-24,3.702430486679077
775,2005-06-27,3.673708200454712
776,2005-06-28,3.610515832901001
777,2005-06-29,3.599027395248413
778,2005-06-30,3.590409517288208
779,2005-07-01,3.578921318054199
780,2005-07-04,3.604771137237549
781,2005-07-05,3.7196648120880127
782,2005-07-06,3.731153726577759
783,2005-07-07,3.647857189178467
784,2005-07-08,3.682324171066284
785,2005-07-11,3.7799835205078125
