,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,stock_market_closed,stock_market_closed_lower,stock_market_closed_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2592,2012-11-16,153.48126246497685,121.6383677951263,216.56260440285004,153.48126246497685,153.48126246497685,16.480543098283594,16.480543098283594,16.480543098283594,0.0,0.0,0.0,0.0,0.0,0.0,3.7141763311396914,3.7141763311396914,3.7141763311396914,12.766366767143904,12.766366767143904,12.766366767143904,0.0,0.0,0.0,169.96180556326044
2593,2012-11-19,153.6638783716075,116.2009682274628,218.4849622650281,153.6638783716075,153.6638783716075,16.431931503690468,16.431931503690468,16.431931503690468,0.0,0.0,0.0,0.0,0.0,0.0,3.967987928877142,3.967987928877142,3.967987928877142,12.463943574813326,12.463943574813326,12.463943574813326,0.0,0.0,0.0,170.09580987529796
2594,2012-11-20,153.72475034048438,125.47215031301761,219.9090191679599,153.72475034048438,153.72475034048438,16.643678839050793,16.643678839050793,16.643678839050793,0.0,0.0,0.0,0.0,0.0,0.0,4.252001437313953,4.252001437313953,4.252001437313953,12.391677401736837,12.391677401736837,12.391677401736837,0.0,0.0,0.0,170.36842917953516
2595,2012-11-21,153.78562230936126,121.74992825355723,222.35740050112648,153.78562230936126,153.78562230936126,16.03180752662389,16.03180752662389,16.03180752662389,0.0,0.0,0.0,0.0,0.0,0.0,3.69633739210245,3.69633739210245,3.69633739210245,12.335470134521438,12.335470134521438,12.335470134521438,0.0,0.0,0.0,169.81742983598514
2596,2012-11-22,153.84649427823814,124.36522251468452,218.53458259242396,153.84649427823814,153.84649427823814,16.64614920752639,16.64614920752639,16.64614920752639,0.0,0.0,0.0,0.0,0.0,0.0,4.350989156378089,4.350989156378089,4.350989156378089,12.295160051148299,12.295160051148299,12.295160051148299,0.0,0.0,0.0,170.49264348576452
2597,2012-11-23,153.90736624711502,118.9322631892671,219.0723211794585,153.90736624711502,153.90736624711502,15.984019042224423,15.984019042224423,15.984019042224423,0.0,0.0,0.0,0.0,0.0,0.0,3.7141763312922516,3.7141763312922516,3.7141763312922516,12.26984271093217,12.26984271093217,12.26984271093217,0.0,0.0,0.0,169.89138528933944
2598,2012-11-26,154.0899821537456,121.50687207629652,217.24201878684053,154.0899821537456,154.0899821537456,16.233543143814092,16.233543143814092,16.233543143814092,0.0,0.0,0.0,0.0,0.0,0.0,3.9679879288917053,3.9679879288917053,3.9679879288917053,12.26555521492239,12.26555521492239,12.26555521492239,0.0,0.0,0.0,170.3235252975597
2599,2012-11-27,154.15085412262255,123.05012436007229,222.6180439171474,154.15085412262255,154.15085412262255,16.531604034534983,16.531604034534983,16.531604034534983,0.0,0.0,0.0,0.0,0.0,0.0,4.252001437484022,4.252001437484022,4.252001437484022,12.279602597050962,12.279602597050962,12.279602597050962,0.0,0.0,0.0,170.68245815715753
2600,2012-11-29,154.27259806037625,120.2817271253565,217.80501346564688,154.27259806037625,154.27259806037625,16.66398037578571,16.66398037578571,16.66398037578571,0.0,0.0,0.0,0.0,0.0,0.0,4.350989156312157,4.350989156312157,4.350989156312157,12.312991219473554,12.312991219473554,12.312991219473554,0.0,0.0,0.0,170.93657843616197
2601,2012-11-30,154.3334700292532,122.55468860881172,220.82727773361793,154.3334700292532,154.3334700292532,16.040333170567553,16.040333170567553,16.040333170567553,0.0,0.0,0.0,0.0,0.0,0.0,3.7141763312413385,3.7141763312413385,3.7141763312413385,12.326156839326215,12.326156839326215,12.326156839326215,0.0,0.0,0.0,170.37380319982074
2602,2012-12-03,154.51608593588378,120.69207724203608,218.04419179806413,154.51608593588378,154.51608593588378,16.286464428722063,16.286464428722063,16.286464428722063,0.0,0.0,0.0,0.0,0.0,0.0,3.9679879289062847,3.9679879289062847,3.9679879289062847,12.318476499815773,12.318476499815773,12.318476499815773,0.0,0.0,0.0,170.80255036460585
2603,2012-12-04,154.57695790476066,120.6387796464909,221.27704906263818,154.57695790476066,154.57695790476066,16.54511453386681,16.54511453386681,16.54511453386681,0.0,0.0,0.0,0.0,0.0,0.0,4.2520014371669035,4.2520014371669035,4.2520014371669035,12.293113096699901,12.293113096699901,12.293113096699901,0.0,0.0,0.0,171.12207243862747
2604,2012-12-05,154.63782987363754,120.53673380531731,218.23086835381835,154.63782987363754,154.63782987363754,15.950389637329275,15.950389637329275,15.950389637329275,0.0,0.0,0.0,0.0,0.0,0.0,3.6963373922020804,3.6963373922020804,3.6963373922020804,12.254052245127195,12.254052245127195,12.254052245127195,0.0,0.0,0.0,170.5882195109668
2605,2012-12-06,154.69870184251442,121.8567665958485,220.84951606422874,154.69870184251442,154.69870184251442,16.551773624521086,16.551773624521086,16.551773624521086,0.0,0.0,0.0,0.0,0.0,0.0,4.350989156515187,4.350989156515187,4.350989156515187,12.2007844680059,12.2007844680059,12.2007844680059,0.0,0.0,0.0,171.2504754670355
2606,2012-12-07,154.7595738113913,121.9551547404305,220.01216588023513,154.7595738113913,154.7595738113913,15.847599200266261,15.847599200266261,15.847599200266261,0.0,0.0,0.0,0.0,0.0,0.0,3.714176331236981,3.714176331236981,3.714176331236981,12.133422869029278,12.133422869029278,12.133422869029278,0.0,0.0,0.0,170.60717301165758
2607,2012-12-10,154.94218971802192,118.1897469884893,217.5518925149245,154.94218971802192,154.94218971802192,15.825156579722185,15.825156579722185,15.825156579722185,0.0,0.0,0.0,0.0,0.0,0.0,3.9679879289208477,3.9679879289208477,3.9679879289208477,11.857168650801334,11.857168650801334,11.857168650801334,0.0,0.0,0.0,170.7673462977441
